season,team,player_name,gsis_id,snaps,team_snaps,games_played,targets,receptions,rec_yards,rec_tds,air_yards,rush_att,rush_yards,rush_tds,pass_att,pass_yards,pass_tds,fmb,int,standard_fp,ppr_fp,half_ppr_fp,air_yards_per_game,targets_per_game,snaps_per_game,rush_att_per_game,pass_att_per_game,standard_fp_per_game,half_ppr_fp_per_game,ppr_fp_per_game,lag_games_played_1,lag_air_yards_per_game_1,lag_targets_per_game_1,lag_snaps_1,lag_snaps_per_game_1,lag_rush_att_per_game_1,lag_pass_att_per_game_1
2015,NYJ,devin smith,00-0031934,313,712,10.0,28.0,9.0,115.0,1.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.5,24.5,20.0,57.4,2.8,31.3,0.0,0.0,1.55,2.0,2.45,,,,,,,
2015,MIA,greg jennings,00-0024267,309,1035,16.0,36.0,19.0,208.0,1.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,45.8,36.3,21.125,2.25,19.3125,0.0,0.0,1.675,2.26875,2.8625,16.0,62.9375,5.75,873.0,54.5625,0.0,0.0
2015,SD,javontee herndon,00-0030920,288,568,8.0,33.0,24.0,195.0,0.0,189.0,1.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,16.8,40.8,28.8,23.625,4.125,36.0,0.125,0.0,2.1,3.6,5.1,,,,,,,
2015,NYJ,kenbrell thompkins,00-0030000,281,474,7.0,33.0,17.0,165.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,33.5,25.0,59.285714285714285,4.714285714285714,40.142857142857146,0.0,0.0,2.357142857142857,3.5714285714285716,4.785714285714286,14.0,39.857142857142854,3.4285714285714284,394.0,28.142857142857142,0.14285714285714285,0.0
2015,DET,corey fuller,00-0030095,169,816,12.0,9.0,4.0,76.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6000000000000005,9.600000000000001,7.6000000000000005,11.916666666666666,0.75,14.083333333333334,0.0,0.0,0.46666666666666673,0.6333333333333334,0.8000000000000002,16.0,33.8125,1.9375,410.0,25.625,0.0,0.0
2015,PHI,seyi ajirotutu,00-0027581,9,949,13.0,3.0,1.0,4.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.9,5.538461538461538,0.23076923076923078,0.6923076923076923,0.0,0.0,0.03076923076923077,0.06923076923076923,0.10769230769230768,16.0,8.75,0.75,169.0,10.5625,0.0,0.0
2015,DET,tj jones,00-0031189,159,689,10.0,18.0,10.0,132.0,1.0,194.0,1.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,14.900000000000002,24.900000000000002,19.900000000000002,19.4,1.8,15.9,0.1,0.0,1.4900000000000002,1.9900000000000002,2.49,,,,,,,
2015,CHI,deonte thompson,00-0029388,44,454,7.0,3.0,2.0,81.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,10.1,9.1,14.714285714285714,0.42857142857142855,6.285714285714286,0.0,0.0,1.157142857142857,1.3,1.4428571428571428,7.0,32.285714285714285,2.857142857142857,154.0,22.0,0.0,0.0
2015,PIT,sammie coates,00-0032166,43,391,7.0,2.0,1.0,11.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.1,1.6,7.285714285714286,0.2857142857142857,6.142857142857143,0.0,0.0,0.15714285714285717,0.2285714285714286,0.3,,,,,,,
2015,NYG,geremy davis,00-0031953,37,694,10.0,3.0,2.0,21.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.1,3.1,3.7,0.3,3.7,0.0,0.0,0.21000000000000002,0.31,0.41,,,,,,,
2015,ATL,eric weems,00-0024535,34,1139,16.0,1.0,1.0,11.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,2.0,0.375,0.0625,2.125,0.0625,0.0,0.09375,0.125,0.15625,16.0,5.8125,0.6875,194.0,12.125,0.0,0.0
2015,SD,vincent brown,00-0028020,34,67,1.0,2.0,1.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.2,2.7,18.0,2.0,34.0,0.0,0.0,2.2,2.7,3.2,7.0,29.428571428571427,3.0,130.0,18.571428571428573,0.0,0.0
2015,NYG,ben edwards,00-0032001,32,145,2.0,2.0,1.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.9,1.4,9.0,1.0,16.0,0.0,0.0,0.45,0.7,0.95,,,,,,,
2015,BUF,marcus easley,00-0027708,31,858,13.0,3.0,1.0,58.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,12.8,12.3,5.6923076923076925,0.23076923076923078,2.3846153846153846,0.0,0.0,0.9076923076923078,0.9461538461538462,0.9846153846153847,16.0,2.5,0.3125,61.0,3.8125,0.0,0.0
2015,SF,deandrew white,00-0031511,30,266,4.0,2.0,2.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.19999999999999996,1.8,0.8,3.5,0.5,7.5,0.0,0.0,-0.04999999999999999,0.2,0.45,,,,,,,
2015,SD,tyrell williams,00-0032160,30,511,4.0,5.0,2.0,90.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,16.0,40.25,1.25,7.5,0.0,0.0,3.75,4.0,4.25,,,,,,,
2015,HOU,chandler worthy,00-0031932,44,257,3.0,4.0,3.0,14.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5999999999999999,2.4000000000000004,0.9000000000000001,-0.3333333333333333,1.3333333333333333,14.666666666666666,0.0,0.0,-0.19999999999999996,0.30000000000000004,0.8000000000000002,,,,,,,
2015,SEA,kasen williams,00-0032250,28,144,2.0,1.0,1.0,8.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.3,1.8,2.5,0.5,14.0,0.5,0.0,0.65,0.9,1.15,,,,,,,
2015,TEN,andrew turzilli,00-0032045,23,181,3.0,2.0,2.0,25.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,3.5,7.0,0.6666666666666666,7.666666666666667,0.0,0.0,0.8333333333333334,1.1666666666666667,1.5,,,,,,,
2015,ARI,brittan golden,00-0029336,22,983,16.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5,-0.5,-1.0,0.3125,0.0625,1.375,0.0,0.0,-0.09375,-0.0625,-0.03125,5.0,36.0,2.0,46.0,9.2,0.0,0.0
2015,CIN,brandon tate,00-0027057,19,1060,16.0,3.0,2.0,59.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.9,11.9,10.9,3.6875,0.1875,1.1875,0.0,0.0,0.61875,0.68125,0.74375,16.0,24.25,1.625,484.0,30.25,0.1875,0.0
2015,PHI,jonathan krause,00-0030659,18,142,2.0,4.0,2.0,11.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.1,2.1,21.5,2.0,9.0,0.0,0.0,0.55,1.05,1.55,,,,,,,
2015,OAK,rod streater,00-0029129,10,66,1.0,1.0,1.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,1.3,7.0,1.0,10.0,0.0,0.0,0.8,1.3,1.8,3.0,42.333333333333336,4.333333333333333,86.0,28.666666666666668,0.0,0.0
2015,PIT,tyler murphy,00-0031816,8,130,2.0,1.0,1.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.6,2.1,7.5,0.5,4.0,0.0,0.0,0.8,1.05,1.3,,,,,,,
2015,SEA,paul richardson,00-0031257,6,61,1.0,1.0,1.0,40.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.5,28.0,1.0,6.0,0.0,0.0,4.0,4.5,5.0,15.0,35.93333333333333,2.933333333333333,497.0,33.13333333333333,0.0,0.0
2015,CIN,mario alford,00-0031962,5,57,1.0,1.0,1.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,2.0,10.0,1.0,5.0,0.0,0.0,1.5,2.0,2.5,,,,,,,
2015,PHI,miles austin,00-0023921,407,809,11.0,31.0,13.0,224.0,1.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.400000000000002,41.400000000000006,34.900000000000006,37.54545454545455,2.8181818181818183,37.0,0.0,0.0,2.581818181818182,3.1727272727272733,3.763636363636364,12.0,49.0,6.083333333333333,535.0,44.583333333333336,0.0,0.0
2015,BUF,marquise goodwin,00-0030068,28,123,2.0,2.0,2.0,24.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,4.4,3.4000000000000004,11.0,1.0,14.0,0.0,0.0,1.2000000000000002,1.7000000000000002,2.2,10.0,16.9,0.9,89.0,8.9,0.3,0.0
2015,BAL,darren waller,00-0031610,45,428,6.0,6.0,2.0,18.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.8,2.8,14.333333333333334,1.0,7.5,0.0,0.0,0.3,0.4666666666666666,0.6333333333333333,,,,,,,
2015,BAL,michael campanaro,00-0031025,54,294,4.0,6.0,5.0,35.0,0.0,23.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,11.2,16.2,13.7,5.75,1.5,13.5,0.5,0.0,2.8,3.425,4.05,4.0,25.25,2.25,65.0,16.25,0.0,0.0
2015,TEN,tre mcbride,00-0032123,55,449,7.0,4.0,2.0,8.0,1.0,37.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,9.6,8.6,5.285714285714286,0.5714285714285714,7.857142857142857,0.14285714285714285,0.0,1.0857142857142856,1.2285714285714284,1.3714285714285714,,,,,,,
2015,DAL,lucky whitehead,00-0031757,155,967,15.0,8.0,6.0,16.0,0.0,10.0,10.0,107.0,0.0,0.0,0.0,0.0,1.0,0.0,10.3,16.3,13.3,0.6666666666666666,0.5333333333333333,10.333333333333334,0.6666666666666666,0.0,0.6866666666666668,0.8866666666666667,1.0866666666666667,,,,,,,
2015,ARI,jj nelson,00-0032112,148,747,11.0,27.0,11.0,299.0,2.0,689.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.900000000000006,50.900000000000006,45.400000000000006,62.63636363636363,2.4545454545454546,13.454545454545455,0.09090909090909091,0.0,3.627272727272728,4.127272727272728,4.627272727272728,,,,,,,
2015,SF,bruce ellington,00-0031326,143,816,13.0,19.0,13.0,153.0,0.0,167.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,23.0,16.5,12.846153846153847,1.4615384615384615,11.0,0.07692307692307693,0.0,0.7692307692307693,1.2692307692307692,1.7692307692307692,13.0,7.769230769230769,0.9230769230769231,95.0,7.3076923076923075,0.46153846153846156,0.0
2015,CHI,cameron meredith,00-0031912,136,758,11.0,16.0,11.0,120.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,17.5,16.181818181818183,1.4545454545454546,12.363636363636363,0.0,0.0,1.0909090909090908,1.5909090909090908,2.090909090909091,,,,,,,
2015,IND,griff whalen,00-0029033,135,976,14.0,26.0,19.0,205.0,1.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.5,37.5,28.0,14.857142857142858,1.8571428571428572,9.642857142857142,0.0,0.0,1.3214285714285714,2.0,2.6785714285714284,10.0,3.6,0.3,43.0,4.3,0.0,0.0
2015,GB,jeff janis,00-0031001,131,1148,16.0,12.0,2.0,79.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,9.9,8.9,31.4375,0.75,8.1875,0.0,0.0,0.49375,0.55625,0.61875,3.0,5.0,0.6666666666666666,15.0,5.0,0.0,0.0
2015,NYJ,chris owusu,00-0028905,124,202,3.0,13.0,6.0,80.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,11.0,70.66666666666667,4.333333333333333,41.333333333333336,0.0,0.0,2.6666666666666665,3.6666666666666665,4.666666666666667,8.0,9.25,0.75,116.0,14.5,0.125,0.0
2015,WAS,rashad ross,00-0030187,117,886,13.0,13.0,8.0,184.0,1.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.400000000000002,32.400000000000006,28.400000000000002,19.76923076923077,1.0,9.0,0.0,0.0,1.8769230769230771,2.184615384615385,2.492307692307693,,,,,,,
2015,SEA,ricardo lockette,00-0028442,108,530,8.0,7.0,4.0,69.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,16.9,14.9,9.625,0.875,13.5,0.0,0.0,1.6125,1.8625,2.1125,16.0,18.9375,0.9375,168.0,10.5,0.0625,0.0
2015,LAR,wes welker,00-0022427,103,478,8.0,22.0,13.0,102.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200000000000001,23.200000000000003,16.700000000000003,14.875,2.75,12.875,0.0,0.0,1.2750000000000001,2.0875000000000004,2.9000000000000004,14.0,30.214285714285715,4.571428571428571,743.0,53.07142857142857,0.0,0.0
2015,CAR,brenton bersin,00-0029394,99,610,9.0,11.0,9.0,119.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.9,18.9,14.4,11.11111111111111,1.2222222222222223,11.0,0.0,0.0,1.1,1.6,2.0999999999999996,15.0,15.266666666666667,1.3333333333333333,150.0,10.0,0.0,0.0
2015,GB,jared abbrederis,00-0031021,99,713,9.0,16.0,9.0,111.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.100000000000001,18.1,13.600000000000001,46.666666666666664,1.7777777777777777,11.0,0.0,0.0,1.0111111111111113,1.5111111111111113,2.011111111111111,,,,,,,
2015,BAL,jeremy ross,00-0028249,94,758,11.0,14.0,9.0,88.0,0.0,84.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,10.0,5.5,7.636363636363637,1.2727272727272727,8.545454545454545,0.09090909090909091,0.0,0.09090909090909091,0.5,0.9090909090909091,16.0,21.875,2.1875,709.0,44.3125,0.125,0.0
2015,CLE,terrelle pryor,00-0028825,91,216,3.0,8.0,1.0,42.0,0.0,114.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,5.1000000000000005,4.6000000000000005,38.0,2.6666666666666665,30.333333333333332,0.3333333333333333,0.0,1.366666666666667,1.5333333333333334,1.7000000000000002,,,,,,,
2015,SF,jerome simpson,00-0026186,85,403,5.0,19.0,5.0,54.0,1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,16.4,13.9,53.8,3.8,17.0,0.0,0.0,2.2800000000000002,2.7800000000000002,3.28,16.0,86.75,6.25,643.0,40.1875,0.0,0.0
2015,BAL,daniel brown,00-0032098,85,418,6.0,11.0,6.0,64.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,12.4,9.4,18.666666666666668,1.8333333333333333,14.166666666666666,0.0,0.0,1.0666666666666667,1.5666666666666667,2.066666666666667,,,,,,,
2015,CLE,dwayne bowe,00-0025410,81,428,7.0,13.0,5.0,53.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.300000000000001,10.3,7.800000000000001,26.0,1.8571428571428572,11.571428571428571,0.0,0.0,0.7571428571428572,1.1142857142857143,1.4714285714285715,15.0,58.06666666666667,6.333333333333333,790.0,52.666666666666664,0.0,0.0
2015,NYG,preston parker,00-0027450,81,133,2.0,12.0,5.0,43.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,9.3,6.8,43.5,6.0,40.5,0.0,0.0,2.15,3.4,4.65,16.0,35.1875,3.5,593.0,37.0625,0.0,0.0
2015,NE,chris harper,00-0031854,67,310,5.0,3.0,1.0,6.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4,-0.3999999999999999,-0.8999999999999999,11.2,0.6,13.4,0.0,0.0,-0.27999999999999997,-0.18,-0.07999999999999999,,,,,,,
2015,MIN,cordarrelle patterson,00-0030578,64,1023,16.0,2.0,2.0,10.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.5,1.5,0.375,0.125,4.0,0.125,0.0,0.03125,0.09375,0.15625,16.0,40.6875,4.1875,566.0,35.375,0.625,0.0
2015,BUF,greg salas,00-0028050,59,137,2.0,5.0,3.0,41.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,7.1000000000000005,5.6000000000000005,31.0,2.5,29.5,0.0,0.0,2.0500000000000003,2.8000000000000003,3.5500000000000003,10.0,39.2,2.3,220.0,22.0,0.1,0.0
2015,JAX,rashad greene,00-0032170,168,572,9.0,35.0,19.0,93.0,2.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.3,38.3,28.8,24.333333333333332,3.888888888888889,18.666666666666668,0.0,0.0,2.1444444444444444,3.2,4.2555555555555555,,,,,,,
2015,TEN,kendall wright,00-0029708,413,670,10.0,60.0,36.0,408.0,3.0,701.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,60.50000000000001,96.5,78.5,70.1,6.0,41.3,0.5,0.0,6.050000000000001,7.85,9.65,14.0,57.785714285714285,6.642857142857143,662.0,47.285714285714285,0.2857142857142857,0.0
2015,CHI,marquess wilson,00-0030047,643,762,11.0,51.0,28.0,464.0,1.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.400000000000006,80.4,66.4,60.81818181818182,4.636363636363637,58.45454545454545,0.0,0.0,4.763636363636365,6.036363636363637,7.3090909090909095,7.0,47.142857142857146,4.571428571428571,373.0,53.285714285714285,0.0,0.0
2015,CAR,jerricho cotchery,00-0022811,419,978,14.0,54.0,39.0,485.0,3.0,541.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1,107.1,87.6,38.642857142857146,3.857142857142857,29.928571428571427,0.07142857142857142,0.0,4.864285714285714,6.257142857142857,7.6499999999999995,15.0,65.4,5.2,783.0,52.2,0.0,0.0
2015,TB,mike evans,00-0031408,859,1021,15.0,148.0,74.0,1206.0,3.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.60000000000002,210.60000000000002,173.60000000000002,147.2,9.866666666666667,57.266666666666666,0.0,0.0,9.106666666666667,11.573333333333334,14.040000000000001,15.0,121.73333333333333,8.133333333333333,769.0,51.266666666666666,0.0,0.0
2015,CLE,travis benjamin,00-0029269,854,1109,16.0,125.0,68.0,966.0,5.0,1551.0,4.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,121.80000000000001,189.8,155.8,96.9375,7.8125,53.375,0.25,0.0,7.612500000000001,9.7375,11.8625,16.0,53.5625,2.875,383.0,23.9375,0.1875,0.0
2015,SD,malcom floyd,00-0022414,838,1113,15.0,68.0,30.0,561.0,3.0,1387.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.1,102.1,87.1,92.46666666666667,4.533333333333333,55.86666666666667,0.0,0.0,4.806666666666667,5.806666666666667,6.806666666666667,16.0,98.0,5.75,943.0,58.9375,0.0,0.0
2015,IND,donte moncrief,00-0031339,837,1106,16.0,105.0,64.0,733.0,6.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.3,173.3,141.3,67.3125,6.5625,52.3125,0.0,0.0,6.83125,8.83125,10.83125,16.0,50.8125,3.0625,411.0,25.6875,0.25,0.0
2015,KC,jeremy maclin,00-0026995,828,939,15.0,124.0,87.0,1088.0,8.0,1397.0,3.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,154.20000000000002,241.20000000000002,197.70000000000002,93.13333333333334,8.266666666666667,55.2,0.2,0.0,10.280000000000001,13.180000000000001,16.080000000000002,16.0,118.25,8.9375,1022.0,63.875,0.0,0.0
2015,OAK,michael crabtree,00-0026986,813,1060,16.0,146.0,85.0,922.0,9.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.2,229.2,186.7,90.0,9.125,50.8125,0.0,0.0,9.0125,11.66875,14.325,16.0,60.4375,6.75,722.0,45.125,0.0625,0.0
2015,WAS,pierre garcon,00-0026345,812,1071,16.0,111.0,72.0,777.0,6.0,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.7,185.7,149.7,79.5625,6.9375,50.75,0.0,0.0,7.10625,9.35625,11.60625,16.0,61.0625,6.5625,872.0,54.5,0.0,0.0625
2015,SEA,doug baldwin,00-0028434,801,1083,16.0,103.0,78.0,1069.0,14.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,188.9,266.9,227.9,74.25,6.4375,50.0625,0.0,0.0,11.80625,14.24375,16.68125,16.0,64.625,6.125,879.0,54.9375,0.0625,0.0
2015,HOU,nate washington,00-0023367,798,1042,14.0,94.0,47.0,658.0,4.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,136.8,113.3,82.5,6.714285714285714,57.0,0.0,0.0,6.414285714285714,8.092857142857143,9.771428571428572,16.0,62.625,4.5,765.0,47.8125,0.0,0.0
2015,DEN,emmanuel sanders,00-0027685,860,1041,15.0,136.0,76.0,1135.0,6.0,2222.0,3.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,148.4,224.4,186.4,148.13333333333333,9.066666666666666,57.333333333333336,0.2,0.0,9.893333333333334,12.426666666666668,14.96,16.0,124.5,8.8125,1000.0,62.5,0.5,0.0
2015,DAL,terrance williams,00-0030542,790,1028,16.0,93.0,52.0,840.0,3.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,154.0,128.0,76.1875,5.8125,49.375,0.0,0.0,6.375,8.0,9.625,16.0,72.125,4.125,810.0,50.625,0.0,0.0
2015,ARI,john brown,00-0031051,780,1023,15.0,101.0,65.0,1003.0,7.0,1773.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,142.5,207.5,175.0,118.2,6.733333333333333,52.0,0.2,0.0,9.5,11.666666666666666,13.833333333333334,16.0,98.0,6.375,653.0,40.8125,0.1875,0.0
2015,SF,torrey smith,00-0027996,776,1016,16.0,62.0,33.0,663.0,4.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,123.3,106.8,54.0,3.875,48.5,0.0,0.0,5.64375,6.675,7.70625,16.0,104.125,5.75,788.0,49.25,0.0,0.0
2015,SEA,jermaine kearse,00-0029159,774,1083,16.0,68.0,49.0,685.0,5.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.5,145.5,121.0,63.3125,4.25,48.375,0.0,0.0,6.03125,7.5625,9.09375,15.0,78.0,4.6,791.0,52.733333333333334,0.13333333333333333,0.06666666666666667
2015,BUF,robert woods,00-0030431,774,938,14.0,80.0,47.0,552.0,3.0,828.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,69.2,116.2,92.7,59.142857142857146,5.714285714285714,55.285714285714285,0.07142857142857142,0.0,4.942857142857143,6.621428571428572,8.3,16.0,61.0,6.5,899.0,56.1875,0.0,0.0
2015,SF,anquan boldin,00-0022084,763,883,14.0,111.0,69.0,789.0,4.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.9,169.9,135.4,63.857142857142854,7.928571428571429,54.5,0.0,0.0,7.207142857142857,9.671428571428573,12.135714285714286,16.0,79.375,8.125,952.0,59.5,0.0625,0.0625
2015,GB,davante adams,00-0031381,763,960,13.0,94.0,50.0,483.0,1.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.300000000000004,104.30000000000001,79.30000000000001,75.15384615384616,7.230769230769231,58.69230769230769,0.0,0.0,4.176923076923077,6.1000000000000005,8.023076923076925,16.0,50.9375,4.125,738.0,46.125,0.0,0.0
2015,CAR,corey brown,00-0031118,753,956,14.0,54.0,31.0,447.0,4.0,1034.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,103.5,88.0,73.85714285714286,3.857142857142857,53.785714285714285,0.42857142857142855,0.0,5.178571428571429,6.285714285714286,7.392857142857143,13.0,49.92307692307692,2.769230769230769,307.0,23.615384615384617,0.6153846153846154,0.0
2015,MIN,mike wallace,00-0026901,752,1023,16.0,72.0,39.0,473.0,2.0,783.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,59.900000000000006,98.9,79.4,48.9375,4.5,47.0,0.0625,0.0,3.7437500000000004,4.9625,6.18125,16.0,93.6875,7.1875,819.0,51.1875,0.25,0.0625
2015,LAR,tavon austin,00-0030525,744,962,16.0,87.0,52.0,473.0,5.0,668.0,52.0,434.0,4.0,0.0,0.0,0.0,2.0,0.0,140.70000000000002,192.70000000000002,166.70000000000002,41.75,5.4375,46.5,3.25,0.0,8.793750000000001,10.418750000000001,12.043750000000001,15.0,11.533333333333333,2.933333333333333,536.0,35.733333333333334,2.4,0.0
2015,NO,willie snead,00-0030663,781,1100,15.0,101.0,69.0,984.0,3.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,112.4,181.4,146.9,68.26666666666667,6.733333333333333,52.06666666666667,0.0,0.0,7.493333333333334,9.793333333333333,12.093333333333334,,,,,,,
2015,JAX,allen hurns,00-0030821,865,998,15.0,105.0,64.0,1031.0,10.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,159.10000000000002,223.10000000000002,191.10000000000002,81.06666666666666,7.0,57.666666666666664,0.0,0.0,10.606666666666667,12.740000000000002,14.873333333333335,16.0,65.6875,6.0625,788.0,49.25,0.0,0.0
2015,MIA,jarvis landry,00-0031382,869,1035,16.0,166.0,110.0,1157.0,4.0,1236.0,18.0,113.0,1.0,1.0,9.0,0.0,1.0,0.0,155.36,265.36,210.36,77.25,10.375,54.3125,1.125,0.0625,9.71,13.1475,16.585,16.0,37.6875,7.0,683.0,42.6875,0.125,0.0
2015,OAK,amari cooper,00-0031544,904,1060,16.0,130.0,72.0,1070.0,6.0,1351.0,3.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,140.7,212.7,176.7,84.4375,8.125,56.5,0.1875,0.0,8.79375,11.04375,13.29375,,,,,,,
2015,CLE,andrew hawkins,00-0027918,417,577,8.0,43.0,27.0,276.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.6,52.6,39.1,37.75,5.375,52.125,0.0,0.0,3.2,4.8875,6.575,15.0,62.666666666666664,7.466666666666667,648.0,43.2,0.2,0.0
2015,NYJ,brandon marshall,00-0024334,1062,1114,16.0,173.0,109.0,1502.0,14.0,2102.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,228.20000000000002,337.20000000000005,282.70000000000005,131.375,10.8125,66.375,0.0,0.0,14.262500000000001,17.668750000000003,21.075000000000003,13.0,95.46153846153847,8.153846153846153,753.0,57.92307692307692,0.0,0.0
2015,GB,randall cobb,00-0028002,1050,1148,16.0,129.0,79.0,829.0,6.0,1106.0,13.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,121.9,200.9,161.4,69.125,8.0625,65.625,0.8125,0.0,7.61875,10.0875,12.55625,16.0,84.375,7.9375,922.0,57.625,0.6875,0.0
