season,team,player_name,gsis_id,snaps,team_snaps,games_played,targets,receptions,rec_yards,rec_tds,air_yards,rush_att,rush_yards,rush_tds,pass_att,pass_yards,pass_tds,fmb,int,standard_fp,ppr_fp,half_ppr_fp
2014,OAK,darren mcfadden,00-0026144,513,1029,16.0,56.0,36.0,212.0,0.0,-1.0,155.0,534.0,2.0,1.0,0.0,0.0,1.0,0.0,84.60000000000001,120.60000000000001,102.60000000000001
2014,CIN,giovani bernard,00-0030456,509,866,13.0,59.0,43.0,349.0,2.0,4.0,168.0,680.0,5.0,0.0,0.0,0.0,0.0,0.0,144.9,187.9,166.4
2014,CIN,jeremy hill,00-0031301,501,1062,16.0,32.0,27.0,215.0,0.0,-12.0,222.0,1124.0,9.0,0.0,0.0,0.0,5.0,0.0,177.9,204.9,191.4
2014,DEN,cj anderson,00-0029854,495,1047,15.0,44.0,34.0,324.0,2.0,85.0,179.0,849.0,8.0,0.0,0.0,0.0,1.0,0.0,175.3,209.3,192.3
2014,IND,trent richardson,00-0029675,483,1089,15.0,34.0,27.0,229.0,0.0,-1.0,159.0,519.0,3.0,0.0,0.0,0.0,2.0,0.0,88.80000000000001,115.80000000000001,102.30000000000001
2014,NO,mark ingram,00-0027966,470,917,13.0,36.0,29.0,145.0,0.0,-13.0,226.0,964.0,9.0,0.0,0.0,0.0,3.0,0.0,158.9,187.9,173.4
2014,NYJ,chris ivory,00-0027531,444,1088,16.0,27.0,18.0,123.0,1.0,-12.0,198.0,821.0,6.0,0.0,0.0,0.0,2.0,0.0,132.4,150.4,141.4
2014,ATL,steven jackson,00-0022736,420,1010,15.0,27.0,20.0,148.0,0.0,33.0,190.0,707.0,6.0,0.0,0.0,0.0,0.0,0.0,121.5,141.5,131.5
2014,NYG,rashad jennings,00-0027155,418,786,11.0,41.0,30.0,226.0,0.0,-93.0,167.0,639.0,4.0,0.0,0.0,0.0,1.0,0.0,108.5,138.5,123.5
2014,CLE,terrance west,00-0031375,402,945,14.0,13.0,11.0,64.0,1.0,23.0,171.0,673.0,4.0,0.0,0.0,0.0,2.0,0.0,99.7,110.7,105.2
2014,NYJ,chris johnson,00-0026164,398,1088,16.0,34.0,24.0,151.0,1.0,16.0,155.0,663.0,1.0,0.0,0.0,0.0,1.0,0.0,91.4,115.4,103.4
2014,CLE,isaiah crowell,00-0030656,385,1051,16.0,14.0,9.0,87.0,0.0,33.0,148.0,607.0,8.0,0.0,0.0,0.0,3.0,0.0,111.4,120.4,115.9
2014,IND,ahmad bradshaw,00-0025637,382,753,10.0,47.0,38.0,300.0,6.0,-18.0,90.0,425.0,2.0,0.0,0.0,0.0,3.0,0.0,114.5,152.5,133.5
2014,TB,bobby rainey,00-0029384,382,930,15.0,45.0,33.0,315.0,1.0,113.0,94.0,406.0,1.0,1.0,0.0,0.0,3.0,0.0,78.1,111.1,94.6
2014,SD,branden oliver,00-0031277,373,925,14.0,45.0,36.0,271.0,1.0,-42.0,160.0,582.0,3.0,0.0,0.0,0.0,0.0,0.0,109.30000000000001,145.3,127.30000000000001
2014,LAR,tre mason,00-0031391,368,722,12.0,26.0,16.0,148.0,1.0,-25.0,179.0,765.0,4.0,0.0,0.0,0.0,2.0,0.0,117.3,133.3,125.3
2014,TEN,bishop sankey,00-0031413,354,966,16.0,23.0,18.0,133.0,0.0,-13.0,152.0,569.0,2.0,0.0,0.0,0.0,2.0,0.0,78.2,96.2,87.2
2014,SD,donald brown,00-0027003,352,881,13.0,41.0,29.0,211.0,0.0,-19.0,85.0,223.0,0.0,0.0,0.0,0.0,1.0,0.0,41.400000000000006,70.4,55.900000000000006
2014,ATL,jacquizz rodgers,00-0028083,350,1081,16.0,40.0,29.0,173.0,1.0,-2.0,58.0,217.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,78.0,63.5
2014,TB,doug martin,00-0029613,345,690,11.0,20.0,13.0,64.0,0.0,-4.0,134.0,494.0,2.0,0.0,0.0,0.0,0.0,0.0,67.80000000000001,80.80000000000001,74.30000000000001
2014,PHI,darren sproles,00-0023564,337,1084,15.0,62.0,40.0,387.0,0.0,45.0,57.0,329.0,6.0,0.0,0.0,0.0,4.0,0.0,99.6,139.6,119.6
2014,HOU,alfred blue,00-0031075,336,1109,16.0,18.0,15.0,113.0,1.0,40.0,169.0,528.0,2.0,0.0,0.0,0.0,0.0,0.0,82.10000000000001,97.10000000000001,89.60000000000001
2014,MIN,jerick mckinnon,00-0031376,331,725,11.0,41.0,27.0,135.0,0.0,-11.0,113.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,67.30000000000001,94.30000000000001,80.80000000000001
2014,DEN,ronnie hillman,00-0029683,311,589,8.0,34.0,21.0,139.0,1.0,78.0,106.0,434.0,3.0,0.0,0.0,0.0,1.0,0.0,79.30000000000001,100.30000000000001,89.80000000000001
2014,JAX,jordan todman,00-0028121,307,1037,16.0,37.0,25.0,198.0,1.0,74.0,32.0,186.0,1.0,0.0,0.0,0.0,0.0,0.0,50.400000000000006,75.4,62.900000000000006
2014,KC,knile davis,00-0030280,304,1007,16.0,25.0,16.0,147.0,1.0,12.0,134.0,463.0,6.0,0.0,0.0,0.0,4.0,0.0,95.0,111.0,103.0
2014,JAX,toby gerhart,00-0027888,302,887,14.0,24.0,20.0,186.0,0.0,-20.0,101.0,326.0,2.0,0.0,0.0,0.0,1.0,0.0,61.2,81.2,71.2
2014,NO,pierre thomas,00-0024813,300,779,11.0,55.0,45.0,378.0,1.0,-54.0,45.0,222.0,2.0,0.0,0.0,0.0,0.0,0.0,78.0,123.0,100.5
2014,SF,carlos hyde,00-0031045,292,923,14.0,16.0,12.0,68.0,0.0,5.0,83.0,333.0,4.0,0.0,0.0,0.0,1.0,0.0,62.10000000000001,74.10000000000001,68.10000000000001
2014,CLE,ben tate,00-0027890,282,728,11.0,12.0,9.0,60.0,0.0,18.0,119.0,371.0,4.0,0.0,0.0,0.0,0.0,0.0,67.1,76.1,71.6
2014,DET,reggie bush,00-0024217,277,739,11.0,56.0,40.0,253.0,0.0,58.0,76.0,297.0,2.0,0.0,0.0,0.0,1.0,0.0,65.0,105.0,85.0
2014,OAK,latavius murray,00-0030513,275,951,15.0,23.0,17.0,143.0,0.0,15.0,82.0,424.0,2.0,0.0,0.0,0.0,1.0,0.0,66.7,83.7,75.2
2014,GB,james starks,00-0027791,260,1050,16.0,29.0,18.0,140.0,0.0,140.0,85.0,333.0,2.0,0.0,0.0,0.0,1.0,0.0,57.300000000000004,75.30000000000001,66.30000000000001
2014,SEA,robert turbin,00-0029273,260,1057,16.0,20.0,16.0,186.0,2.0,17.0,74.0,310.0,0.0,0.0,0.0,0.0,1.0,0.0,59.6,75.6,67.6
2014,ATL,devonta freeman,00-0031285,251,1081,16.0,37.0,30.0,225.0,1.0,76.0,65.0,248.0,1.0,0.0,0.0,0.0,1.0,0.0,57.3,87.3,72.3
2014,IND,dan herron,00-0029588,245,1155,16.0,26.0,21.0,173.0,0.0,33.0,78.0,351.0,1.0,0.0,0.0,0.0,4.0,0.0,50.400000000000006,71.4,60.900000000000006
2014,NYJ,bilal powell,00-0028064,238,1030,15.0,15.0,11.0,92.0,0.0,-11.0,33.0,141.0,1.0,0.0,0.0,0.0,0.0,0.0,29.300000000000004,40.300000000000004,34.800000000000004
2014,TEN,leon washington,00-0024332,235,966,16.0,31.0,22.0,159.0,2.0,49.0,13.0,57.0,0.0,0.0,0.0,0.0,3.0,0.0,27.6,49.6,38.6
2014,TEN,dexter mccluster,00-0027651,233,839,14.0,36.0,26.0,197.0,1.0,137.0,40.0,131.0,0.0,0.0,0.0,0.0,1.0,0.0,36.800000000000004,62.800000000000004,49.800000000000004
2014,TB,charles sims,00-0031390,231,498,8.0,27.0,19.0,190.0,0.0,21.0,66.0,185.0,1.0,0.0,0.0,0.0,2.0,0.0,39.5,58.5,49.0
2014,PIT,legarrette blount,00-0027325,231,1121,16.0,12.0,10.0,54.0,0.0,8.0,125.0,547.0,5.0,0.0,0.0,0.0,1.0,0.0,88.1,98.1,93.1
2014,BUF,anthony dixon,00-0027772,219,1062,16.0,9.0,8.0,49.0,0.0,11.0,105.0,432.0,2.0,0.0,0.0,0.0,1.0,0.0,58.1,66.1,62.1
2014,ARI,stepfan taylor,00-0030282,210,926,14.0,15.0,11.0,79.0,3.0,32.0,63.0,208.0,1.0,0.0,0.0,0.0,0.0,0.0,52.7,63.7,58.2
2014,MIA,daniel thomas,00-0028000,209,799,12.0,19.0,13.0,121.0,0.0,19.0,44.0,168.0,2.0,0.0,0.0,0.0,1.0,0.0,38.900000000000006,51.900000000000006,45.400000000000006
2014,NO,travaris cadet,00-0029205,205,1070,15.0,51.0,38.0,296.0,1.0,64.0,10.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,34.800000000000004,72.80000000000001,53.800000000000004
2014,OAK,maurice jones-drew,00-0024275,204,779,12.0,16.0,11.0,71.0,0.0,10.0,43.0,96.0,0.0,0.0,0.0,0.0,1.0,0.0,14.700000000000003,25.700000000000003,20.200000000000003
2014,LAR,zac stacy,00-0030536,201,821,13.0,23.0,18.0,152.0,0.0,-8.0,76.0,293.0,1.0,0.0,0.0,0.0,2.0,0.0,46.5,64.5,55.5
2014,DEN,montee ball,00-0030522,191,345,5.0,13.0,9.0,62.0,0.0,18.0,55.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0,27.4,36.4,31.9
2014,BUF,cj spiller,00-0027861,188,593,9.0,22.0,19.0,125.0,1.0,-58.0,78.0,300.0,0.0,0.0,0.0,0.0,3.0,0.0,42.5,61.5,52.0
2014,NE,stevan ridley,00-0028011,187,433,6.0,5.0,4.0,20.0,0.0,-5.0,94.0,340.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,50.0
2014,DET,theo riddick,00-0030107,179,961,14.0,50.0,34.0,316.0,4.0,104.0,20.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,94.7,77.7
2014,SD,ryan mathews,00-0027864,165,407,6.0,10.0,9.0,69.0,0.0,7.0,74.0,330.0,3.0,0.0,0.0,0.0,1.0,0.0,55.9,64.9,60.4
2014,HOU,jonathan grimes,00-0029510,164,1109,16.0,8.0,6.0,86.0,0.0,6.0,39.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,29.9,26.9
2014,TEN,shonn greene,00-0026899,164,794,13.0,3.0,1.0,13.0,0.0,12.0,94.0,392.0,2.0,0.0,0.0,0.0,1.0,0.0,50.5,51.5,51.0
2014,BAL,bernard pierce,00-0029264,159,880,13.0,6.0,2.0,13.0,0.0,7.0,93.0,366.0,2.0,0.0,0.0,0.0,1.0,0.0,47.9,49.9,48.9
2014,NE,jonas gray,00-0029104,158,553,8.0,3.0,1.0,7.0,0.0,10.0,89.0,412.0,5.0,0.0,0.0,0.0,0.0,0.0,71.9,72.9,72.4
2014,MIA,damien williams,00-0030874,158,1095,16.0,27.0,21.0,187.0,1.0,80.0,36.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,57.9,47.4
2014,NO,khiry robinson,00-0030348,156,715,10.0,11.0,8.0,63.0,0.0,-22.0,76.0,362.0,3.0,0.0,0.0,0.0,2.0,0.0,56.5,64.5,60.5
2014,CAR,darrin reaves,00-0031123,153,407,6.0,8.0,5.0,31.0,0.0,-5.0,31.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,15.9,13.4
2014,ARI,robert hughes,00-0028345,137,1059,16.0,12.0,8.0,140.0,0.0,43.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,23.1,19.1
2014,BAL,lorenzo taliaferro,00-0031066,136,874,13.0,10.0,8.0,114.0,0.0,39.0,68.0,292.0,4.0,0.0,0.0,0.0,1.0,0.0,62.599999999999994,70.6,66.6
2014,DAL,lance dunbar,00-0029004,136,1059,16.0,22.0,18.0,217.0,0.0,33.0,29.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,49.6,40.6
2014,CAR,deangelo williams,00-0024242,135,413,6.0,6.0,5.0,44.0,0.0,-23.0,62.0,219.0,0.0,0.0,0.0,0.0,1.0,0.0,24.300000000000004,29.300000000000004,26.800000000000004
2014,DEN,juwan thompson,00-0030705,123,1050,15.0,7.0,4.0,25.0,0.0,-3.0,54.0,272.0,3.0,0.0,0.0,0.0,1.0,0.0,45.7,49.7,47.7
2014,BUF,bryce brown,00-0029429,118,469,7.0,25.0,16.0,176.0,0.0,42.0,36.0,126.0,0.0,0.0,0.0,0.0,1.0,0.0,28.200000000000003,44.2,36.2
2014,OAK,jamize olawale,00-0029492,112,1029,16.0,6.0,5.0,18.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,18.8,16.3
2014,TEN,jackie battle,00-0025701,112,966,16.0,5.0,5.0,28.0,0.0,4.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.7,14.7,12.2
2014,NYG,peyton hillis,00-0026367,109,623,9.0,16.0,10.0,87.0,0.0,-5.0,26.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,20.200000000000003,30.200000000000003,25.200000000000003
2014,MIN,joe banyard,00-0029048,99,966,15.0,11.0,9.0,62.0,0.0,-3.0,21.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,19.5
2014,HOU,ronnie brown,00-0023437,98,596,10.0,8.0,5.0,44.0,0.0,12.0,20.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,10.700000000000001,15.700000000000001,13.200000000000001
2014,CHI,ka'deem carey,00-0031057,97,933,14.0,6.0,5.0,57.0,0.0,18.0,36.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,26.5,24.0
2014,PHI,chris polk,00-0029438,97,1017,14.0,3.0,2.0,16.0,0.0,2.0,46.0,172.0,4.0,0.0,0.0,0.0,1.0,0.0,40.8,42.8,41.8
2014,ARI,marion grice,00-0030999,94,650,10.0,11.0,7.0,29.0,0.0,1.0,15.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,20.0,16.5
2014,ATL,antone smith,00-0026855,93,668,10.0,15.0,13.0,222.0,3.0,-5.0,23.0,144.0,2.0,0.0,0.0,0.0,1.0,0.0,64.6,77.6,71.1
2014,DAL,joseph randle,00-0030388,93,1059,16.0,5.0,4.0,23.0,0.0,3.0,51.0,343.0,3.0,0.0,0.0,0.0,2.0,0.0,50.6,54.6,52.6
2014,ARI,kerwynn williams,00-0030117,89,342,5.0,6.0,2.0,11.0,0.0,5.0,53.0,246.0,0.0,0.0,0.0,0.0,1.0,0.0,23.700000000000003,25.700000000000003,24.700000000000003
2014,CAR,fozzy whittaker,00-0029731,84,724,10.0,6.0,5.0,60.0,1.0,-20.0,32.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,32.5,37.5,35.0
2014,SEA,christine michael,00-0030432,73,695,10.0,2.0,1.0,12.0,0.0,9.0,34.0,175.0,0.0,0.0,0.0,0.0,1.0,0.0,16.7,17.7,17.2
2014,NE,brandon bolden,00-0029239,72,1131,16.0,6.0,2.0,8.0,0.0,-6.0,28.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,15.700000000000001,17.700000000000003,16.700000000000003
2014,SD,danny woodhead,00-0026019,68,209,3.0,6.0,5.0,34.0,0.0,9.0,15.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.200000000000001,12.200000000000001,9.700000000000001
2014,MIA,knowshon moreno,00-0026988,68,211,3.0,1.0,1.0,8.0,0.0,-1.0,31.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,21.6,22.6,22.1
2014,JAX,storm johnson,00-0031243,65,390,6.0,1.0,1.0,-4.0,0.0,-4.0,29.0,86.0,2.0,0.0,0.0,0.0,0.0,0.0,20.2,21.2,20.7
2014,GB,dujuan harris,00-0028409,56,984,15.0,2.0,1.0,11.0,0.0,-2.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,8.5,8.0
2014,DET,george winn,00-0030247,55,814,12.0,3.0,0.0,0.0,0.0,1.0,19.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300000000000001,7.300000000000001,7.300000000000001
2014,WAS,silas redd,00-0031008,55,922,15.0,10.0,8.0,107.0,0.0,7.0,16.0,75.0,1.0,0.0,0.0,0.0,1.0,0.0,22.200000000000003,30.200000000000003,26.200000000000003
2014,TB,mike james,00-0030391,49,687,11.0,1.0,1.0,-5.0,0.0,-5.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.2,3.7
2014,ARI,jonathan dwyer,00-0027786,47,138,2.0,3.0,2.0,8.0,0.0,7.0,16.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,11.9,13.9,12.9
2014,IND,zurlon tipton,00-0030855,45,402,6.0,6.0,6.0,68.0,1.0,4.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.600000000000001,20.6,17.6
2014,CIN,cedric peerman,00-0026932,44,1062,16.0,5.0,3.0,27.0,0.0,3.0,15.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,6.5
2014,MIN,adrian peterson,00-0025394,43,58,1.0,3.0,2.0,18.0,0.0,-7.0,21.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,11.3,10.3
2014,CAR,chris ogbonnaya,00-0027140,42,487,7.0,1.0,0.0,0.0,0.0,-3.0,14.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0
2014,MIA,orleans darkwa,00-0030860,42,798,11.0,6.0,5.0,48.0,0.0,1.0,9.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,13.100000000000001,18.1,15.600000000000001
2014,SF,alfonso smith,00-0027346,34,372,6.0,4.0,3.0,11.0,0.0,-13.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.5
2014,CIN,rex burkhead,00-0030288,33,602,9.0,10.0,7.0,49.0,0.0,26.0,9.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,13.600000000000001,20.6,17.1
2014,NE,james white,00-0031062,31,190,3.0,5.0,5.0,23.0,0.0,-1.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1000000000000005,11.100000000000001,8.600000000000001
2014,WAS,chris thompson,00-0030404,30,127,2.0,7.0,6.0,27.0,1.0,-6.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999999,15.899999999999999,12.899999999999999
2014,BAL,fitzgerald toussaint,00-0031332,24,202,4.0,6.0,3.0,27.0,0.0,-7.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,6.9,5.4
2014,NYG,michael cox,00-0030128,20,271,4.0,3.0,2.0,9.0,0.0,-8.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.2,5.2
2014,KC,joe mcknight,00-0027712,16,129,2.0,7.0,6.0,64.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,24.7,21.7
2014,LAR,trey watts,00-0030985,15,881,14.0,4.0,3.0,18.0,0.0,8.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.8,6.3
2014,TEN,antonio andrews,00-0030789,14,253,4.0,2.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.1,2.1
2014,PIT,josh harris,00-0031450,14,172,5.0,0.0,0.0,0.0,0.0,-7.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6
2014,SF,lamichael james,00-0029260,11,205,3.0,1.0,0.0,0.0,0.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
2014,CHI,senorise perry,00-0031209,2,1058,16.0,1.0,1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.9,0.4
2014,NO,brian leonard,00-0025439,1,71,1.0,1.0,1.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,2.0
2015,ATL,devonta freeman,00-0031285,767,1075,15.0,97.0,73.0,578.0,3.0,293.0,265.0,1056.0,11.0,0.0,0.0,0.0,3.0,0.0,241.40000000000003,314.40000000000003,277.90000000000003
2015,PIT,deangelo williams,00-0024242,701,1075,16.0,47.0,40.0,367.0,0.0,17.0,200.0,907.0,11.0,0.0,0.0,0.0,4.0,0.0,185.4,225.4,205.4
2015,IND,frank gore,00-0023500,691,1106,16.0,58.0,34.0,267.0,1.0,-13.0,260.0,967.0,6.0,0.0,0.0,0.0,4.0,0.0,157.4,191.4,174.4
2015,OAK,latavius murray,00-0030513,683,1060,16.0,53.0,41.0,232.0,0.0,-10.0,266.0,1066.0,6.0,0.0,0.0,0.0,4.0,0.0,157.8,198.8,178.3
2015,MIN,adrian peterson,00-0025394,666,1023,16.0,36.0,30.0,222.0,0.0,-10.0,327.0,1485.0,11.0,0.0,0.0,0.0,7.0,0.0,222.7,252.7,237.7
2015,MIA,lamar miller,00-0029615,632,1035,16.0,57.0,47.0,397.0,2.0,-3.0,194.0,872.0,8.0,0.0,0.0,0.0,1.0,0.0,184.9,231.9,208.4
2015,TB,doug martin,00-0029613,624,1095,16.0,44.0,33.0,271.0,1.0,91.0,288.0,1402.0,6.0,0.0,0.0,0.0,5.0,0.0,199.3,232.3,215.8
2015,JAX,tj yeldon,00-0032209,620,801,12.0,46.0,36.0,279.0,1.0,8.0,182.0,740.0,2.0,0.0,0.0,0.0,0.0,0.0,119.9,155.9,137.9
2015,DAL,darren mcfadden,00-0026144,614,1028,16.0,53.0,40.0,328.0,0.0,-4.0,239.0,1089.0,3.0,1.0,0.0,0.0,3.0,0.0,153.70000000000002,193.70000000000002,173.70000000000002
2015,CAR,jonathan stewart,00-0026153,607,909,13.0,21.0,16.0,99.0,1.0,-8.0,242.0,989.0,6.0,0.0,0.0,0.0,3.0,0.0,144.8,160.8,152.8
2015,CHI,matt forte,00-0026184,603,886,13.0,58.0,44.0,389.0,3.0,112.0,218.0,898.0,4.0,0.0,0.0,0.0,2.0,0.0,166.70000000000002,210.70000000000002,188.70000000000002
2015,BUF,lesean mccoy,00-0027029,598,810,12.0,50.0,32.0,292.0,2.0,89.0,203.0,895.0,3.0,0.0,0.0,0.0,2.0,0.0,144.7,176.7,160.7
2015,SD,danny woodhead,00-0026019,598,1173,16.0,106.0,80.0,755.0,6.0,79.0,98.0,336.0,3.0,0.0,0.0,0.0,0.0,0.0,163.1,243.1,203.1
2015,CIN,giovani bernard,00-0030456,583,1060,16.0,66.0,49.0,472.0,0.0,46.0,154.0,730.0,2.0,0.0,0.0,0.0,1.0,0.0,130.2,179.2,154.7
2015,CLE,duke johnson,00-0032257,564,1109,16.0,74.0,61.0,534.0,2.0,91.0,104.0,379.0,0.0,0.0,0.0,0.0,1.0,0.0,101.30000000000001,162.3,131.8
2015,NYJ,chris ivory,00-0027531,537,1035,15.0,37.0,30.0,217.0,1.0,-85.0,247.0,1070.0,7.0,0.0,0.0,0.0,4.0,0.0,168.7,198.7,183.7
2015,NO,mark ingram,00-0027966,535,856,12.0,60.0,50.0,405.0,0.0,-2.0,166.0,769.0,6.0,0.0,0.0,0.0,2.0,0.0,149.4,199.4,174.4
2015,GB,james starks,00-0027791,528,1148,16.0,53.0,43.0,392.0,3.0,-88.0,148.0,601.0,2.0,0.0,0.0,0.0,5.0,0.0,119.30000000000001,162.3,140.8
2015,DEN,ronnie hillman,00-0029683,525,1110,16.0,35.0,24.0,111.0,0.0,50.0,207.0,863.0,7.0,0.0,0.0,0.0,3.0,0.0,133.4,157.4,145.4
2015,DEN,cj anderson,00-0029854,500,1030,15.0,36.0,25.0,183.0,0.0,68.0,152.0,720.0,5.0,0.0,0.0,0.0,2.0,0.0,116.3,141.3,128.8
2015,KC,charcandrick west,00-0030668,497,940,15.0,34.0,20.0,214.0,1.0,-3.0,160.0,634.0,4.0,0.0,0.0,0.0,1.0,0.0,112.80000000000001,132.8,122.80000000000001
2015,PHI,demarco murray,00-0028009,481,1085,15.0,55.0,44.0,322.0,1.0,-46.0,193.0,702.0,6.0,0.0,0.0,0.0,2.0,0.0,140.4,184.4,162.4
2015,BAL,justin forsett,00-0026373,478,718,10.0,41.0,31.0,153.0,0.0,21.0,151.0,641.0,2.0,0.0,0.0,0.0,0.0,0.0,91.4,122.4,106.9
2015,CLE,isaiah crowell,00-0030656,476,1109,16.0,22.0,19.0,182.0,1.0,-49.0,185.0,706.0,4.0,0.0,0.0,0.0,0.0,0.0,118.80000000000001,137.8,128.3
2015,DET,theo riddick,00-0030107,471,1083,16.0,99.0,80.0,697.0,3.0,74.0,43.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,179.0,139.0
2015,GB,eddie lacy,00-0030485,471,1061,15.0,28.0,20.0,188.0,2.0,-26.0,187.0,758.0,3.0,0.0,0.0,0.0,4.0,0.0,116.6,136.6,126.6
2015,CIN,jeremy hill,00-0031301,459,1060,16.0,19.0,15.0,79.0,1.0,12.0,223.0,794.0,11.0,0.0,0.0,0.0,3.0,0.0,153.3,168.3,160.8
2015,TB,charles sims,00-0031390,457,1095,16.0,70.0,51.0,561.0,4.0,227.0,107.0,529.0,0.0,0.0,0.0,0.0,2.0,0.0,129.0,180.0,154.5
2015,LAR,todd gurley,00-0032241,456,779,13.0,26.0,21.0,188.0,0.0,-16.0,229.0,1106.0,10.0,0.0,0.0,0.0,3.0,0.0,183.4,204.4,193.9
2015,NYG,shane vereen,00-0027994,432,1114,16.0,81.0,59.0,495.0,4.0,130.0,61.0,260.0,0.0,0.0,0.0,0.0,1.0,0.0,97.5,156.5,127.0
2015,NYG,rashad jennings,00-0027155,425,1114,16.0,40.0,29.0,296.0,1.0,-16.0,195.0,863.0,3.0,0.0,0.0,0.0,2.0,0.0,135.9,164.9,150.4
2015,TEN,antonio andrews,00-0030789,422,899,14.0,29.0,21.0,174.0,0.0,43.0,143.0,520.0,3.0,1.0,41.0,1.0,1.0,0.0,91.04,112.04,101.54
2015,ARI,david johnson,00-0032187,413,1104,16.0,57.0,36.0,457.0,4.0,312.0,125.0,581.0,8.0,0.0,0.0,0.0,4.0,0.0,167.8,203.8,185.8
2015,SD,melvin gordon,00-0032144,396,1023,14.0,37.0,33.0,192.0,0.0,-52.0,184.0,641.0,0.0,0.0,0.0,0.0,6.0,0.0,71.30000000000001,104.30000000000001,87.80000000000001
2015,BAL,javorius allen,00-0031577,393,1136,16.0,62.0,45.0,353.0,2.0,114.0,137.0,514.0,1.0,0.0,0.0,0.0,2.0,0.0,100.70000000000002,145.70000000000002,123.20000000000002
2015,CHI,jeremy langford,00-0031569,391,1086,16.0,42.0,22.0,279.0,1.0,207.0,148.0,537.0,6.0,0.0,0.0,0.0,0.0,0.0,123.60000000000001,145.60000000000002,134.60000000000002
2015,WAS,alfred morris,00-0029141,385,1071,16.0,13.0,10.0,55.0,0.0,14.0,202.0,751.0,1.0,0.0,0.0,0.0,0.0,0.0,86.60000000000001,96.60000000000001,91.60000000000001
2015,HOU,alfred blue,00-0031075,376,1190,15.0,16.0,15.0,109.0,1.0,44.0,183.0,698.0,2.0,0.0,0.0,0.0,2.0,0.0,94.69999999999999,109.69999999999999,102.19999999999999
2015,NYJ,bilal powell,00-0028064,369,788,11.0,63.0,47.0,388.0,2.0,66.0,70.0,313.0,1.0,0.0,0.0,0.0,2.0,0.0,84.10000000000001,131.10000000000002,107.60000000000001
2015,ARI,chris johnson,00-0026164,366,761,11.0,13.0,6.0,58.0,0.0,39.0,196.0,814.0,3.0,0.0,0.0,0.0,2.0,0.0,101.2,107.2,104.2
