season,team,player_name,gsis_id,snaps,team_snaps,games_played,targets,receptions,rec_yards,rec_tds,air_yards,rush_att,rush_yards,rush_tds,pass_att,pass_yards,pass_tds,fmb,int,standard_fp,ppr_fp,half_ppr_fp
2015,NO,josh hill,00-0030216,424,1161,16.0,30.0,16.0,120.0,2.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,40.0,32.0
2015,WAS,derek carrier,00-0029119,403,809,12.0,22.0,17.0,141.0,1.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,37.1,28.6
2015,OAK,mychal rivera,00-0030514,402,1060,16.0,46.0,32.0,280.0,1.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,62.0,46.0
2015,SF,garrett celek,00-0028903,399,679,11.0,28.0,19.0,186.0,3.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,55.6,46.1
2015,NYG,larry donnell,00-0028838,387,544,8.0,41.0,29.0,223.0,2.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,63.3,48.8
2015,DEN,virgil green,00-0028142,383,1110,16.0,15.0,12.0,173.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,35.3,29.3
2015,NE,scott chandler,00-0025516,382,1053,15.0,42.0,23.0,259.0,4.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.900000000000006,72.9,61.400000000000006
2015,CIN,ryan hewitt,00-0030780,376,999,15.0,12.0,8.0,99.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,17.9,13.9
2015,NE,michael hoomanawanui,00-0027732,356,1011,14.0,16.0,11.0,76.0,3.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.6,34.6,29.1
2015,SF,blake bell,00-0032062,353,903,14.0,25.0,15.0,186.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,33.6,26.1
2015,HOU,ryan griffin,00-0030108,351,639,9.0,34.0,20.0,251.0,2.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,57.1,47.1
2015,CIN,tyler kroft,00-0032214,347,1060,16.0,15.0,11.0,129.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,29.9,24.4
2015,BUF,chris gragg,00-0030049,347,879,13.0,20.0,12.0,150.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,21.0
2015,TB,cameron brate,00-0031273,341,955,14.0,30.0,23.0,288.0,3.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,69.8,58.3
2015,KC,demetrius harris,00-0030155,337,1002,16.0,11.0,7.0,74.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,20.4,16.9
2015,IND,jack doyle,00-0030181,333,1106,16.0,14.0,12.0,72.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,25.2,19.2
2015,TB,brandon myers,00-0027135,316,759,11.0,17.0,12.0,127.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.700000000000001,24.700000000000003,18.700000000000003
2015,JAX,clay harbor,00-0027725,309,991,15.0,20.0,14.0,149.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,34.9,27.9
2015,BAL,nick boyle,00-0031598,296,778,11.0,23.0,18.0,153.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,33.3,24.3
2015,DET,brandon pettigrew,00-0026996,285,547,8.0,15.0,7.0,67.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19.7,16.2
2015,NYJ,jeff cumberland,00-0027321,258,1037,15.0,14.0,5.0,77.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,12.7,10.2
2015,SEA,cooper helfet,00-0029534,248,960,13.0,22.0,13.0,130.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,19.5
2015,PIT,matt spaeth,00-0025464,243,861,13.0,3.0,2.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
2015,DAL,gavin escobar,00-0030544,236,901,14.0,13.0,8.0,64.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.4,18.4,14.4
2015,SD,john phillips,00-0027139,234,1173,16.0,11.0,10.0,69.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,22.9,17.9
2015,DAL,james hanna,00-0029634,223,871,14.0,14.0,9.0,79.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,16.9,12.4
2015,TB,austin seferian-jenkins,00-0031418,218,476,7.0,39.0,21.0,338.0,4.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.800000000000004,78.80000000000001,68.30000000000001
2015,MIN,mycole pruitt,00-0031585,205,1023,16.0,16.0,10.0,89.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,18.9,13.9
2015,BUF,matthew mulligan,00-0026008,202,797,12.0,1.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.7
2015,PIT,jesse james,00-0032135,181,573,8.0,11.0,8.0,56.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600000000000001,19.6,15.600000000000001
2015,ARI,troy niklas,00-0031044,179,1104,16.0,4.0,4.0,33.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,19.3,17.3
2015,CHI,khari lee,00-0031922,127,1086,16.0,3.0,1.0,7.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.7000000000000002,1.2000000000000002
2015,MIA,jake stoneburner,00-0030272,121,732,11.0,5.0,5.0,47.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,21.7,19.2
2015,GB,justin perillo,00-0030758,115,655,9.0,13.0,11.0,102.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000000000003,27.200000000000003,21.700000000000003
2015,GB,andrew quarless,00-0027753,114,358,5.0,5.0,4.0,31.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,7.1,5.1
2015,KC,james o'shaughnessy,00-0031951,111,463,7.0,9.0,6.0,87.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700000000000001,14.700000000000001,11.700000000000001
2015,JAX,nic jacobs,00-0030806,95,757,11.0,3.0,1.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.6,1.1
2015,ATL,tony moeaki,00-0027695,89,778,10.0,5.0,3.0,58.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,14.8,13.3
2015,CLE,rob housler,00-0028007,76,679,10.0,7.0,4.0,33.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003,7.300000000000001,5.300000000000001
2015,TEN,chase coffman,00-0027069,73,152,2.0,11.0,8.0,71.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.100000000000001,21.1,17.1
2015,NYG,daniel fells,00-0023752,68,130,2.0,7.0,6.0,60.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,9.0
2015,KC,brian parker,00-0032089,67,539,9.0,2.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.6,1.1
2015,TEN,phillip supernaw,00-0028987,66,1038,16.0,4.0,3.0,32.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2000000000000002,4.2,2.7
2015,CIN,cj uzomah,00-0032134,48,312,5.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.9
2015,BUF,nick o'leary,00-0032117,41,278,4.0,3.0,1.0,37.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.7,4.2
2015,CLE,ej bibbs,00-0031968,35,469,7.0,2.0,1.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.7000000000000002,1.2000000000000002
2015,NE,asante cleveland,00-0030832,33,288,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.6
2015,CAR,scott simonson,00-0031167,31,628,9.0,1.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5
2015,BUF,marqueis gray,00-0029878,26,271,4.0,1.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.7
2015,SF,brian leonhardt,00-0029755,25,276,4.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.9
2015,DAL,geoff swaim,00-0032141,24,284,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
2015,NYG,matt lacosse,00-0031744,22,145,2.0,3.0,3.0,22.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.2,3.7
2016,CAR,greg olsen,00-0025418,1032,1108,16.0,129.0,80.0,1073.0,3.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.30000000000001,205.3,165.3
2016,MIN,kyle rudolph,00-0027981,970,1053,16.0,132.0,83.0,840.0,7.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,209.0,167.5
2016,CLE,gary barnidge,00-0026281,968,1030,16.0,82.0,55.0,612.0,2.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2,128.2,100.7
2016,DAL,jason witten,00-0022127,955,997,16.0,95.0,69.0,673.0,3.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.3,152.3,117.8
2016,KC,travis kelce,00-0030506,888,1024,16.0,117.0,85.0,1125.0,4.0,886.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,221.0,178.5
2016,BUF,charles clay,00-0028112,871,992,15.0,87.0,57.0,552.0,4.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,136.2,107.7
2016,NE,martellus bennett,00-0026201,870,1121,16.0,73.0,55.0,701.0,7.0,482.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,113.10000000000001,168.10000000000002,140.60000000000002
2016,PIT,jesse james,00-0032135,855,1083,16.0,60.0,39.0,338.0,3.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.800000000000004,90.80000000000001,71.30000000000001
2016,PHI,zach ertz,00-0030061,851,996,14.0,106.0,78.0,816.0,4.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.60000000000001,183.60000000000002,144.60000000000002
2016,ARI,jermaine gresham,00-0027873,835,1151,16.0,61.0,37.0,391.0,2.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.1,86.1,67.6
2016,LAR,lance kendricks,00-0027985,826,1004,16.0,87.0,50.0,499.0,2.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.900000000000006,109.9,84.9
2016,BAL,dennis pitta,00-0027714,810,1134,16.0,121.0,86.0,729.0,2.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.9,168.9,125.9
2016,SEA,jimmy graham,00-0027696,790,1063,16.0,95.0,65.0,923.0,6.0,933.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,124.30000000000001,189.3,156.8
2016,IND,jack doyle,00-0030181,750,1096,16.0,75.0,59.0,584.0,5.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.4,145.4,115.9
2016,DET,eric ebron,00-0031387,708,861,13.0,85.0,61.0,711.0,1.0,733.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83.2,144.2,113.7
2016,TEN,delanie walker,00-0024389,707,995,15.0,102.0,65.0,800.0,7.0,966.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,121.1,186.1,153.6
2016,OAK,clive walford,00-0032256,702,1047,15.0,52.0,33.0,359.0,3.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,86.9,70.4
2016,MIA,dion sims,00-0030422,701,812,14.0,35.0,26.0,256.0,4.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,75.6,62.6
2016,NYG,will tye,00-0032004,680,1061,16.0,70.0,48.0,395.0,1.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,93.5,69.5
2016,HOU,cj fiedorowicz,00-0031302,678,1040,15.0,89.0,54.0,559.0,4.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.9,131.9,104.9
2016,TB,cameron brate,00-0031273,664,1022,15.0,81.0,57.0,660.0,8.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,169.0,140.5
2016,NO,coby fleener,00-0029697,663,1151,16.0,81.0,50.0,631.0,3.0,756.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,83.3,133.3,108.3
2016,IND,dwayne allen,00-0029689,611,961,14.0,52.0,35.0,406.0,6.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.6,109.6,92.1
2016,SF,garrett celek,00-0028903,605,1034,16.0,50.0,29.0,350.0,3.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,49.0,78.0,63.5
2016,GB,richard rodgers,00-0031384,603,1088,16.0,47.0,30.0,271.0,2.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,69.1,54.1
2016,SD,antonio gates,00-0021547,586,939,14.0,93.0,53.0,548.0,7.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.80000000000001,147.8,121.30000000000001
2016,SD,hunter henry,00-0033090,575,989,15.0,53.0,36.0,478.0,8.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.80000000000001,129.8,111.80000000000001
2016,ATL,levine toilolo,00-0030443,570,1040,16.0,19.0,13.0,264.0,2.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.400000000000006,51.400000000000006,44.900000000000006
2016,WAS,jordan reed,00-0030472,568,789,12.0,89.0,66.0,686.0,6.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102.60000000000001,168.60000000000002,135.60000000000002
2016,TEN,anthony fasano,00-0024268,535,1063,16.0,13.0,8.0,83.0,2.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,28.3,24.3
2016,CHI,zach miller,00-0027125,511,617,10.0,64.0,47.0,486.0,4.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6,119.6,96.1
2016,HOU,ryan griffin,00-0030108,507,1124,16.0,74.0,50.0,442.0,2.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.2,104.2,79.2
2016,DEN,virgil green,00-0028142,493,810,12.0,37.0,22.0,237.0,1.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.700000000000003,51.7,40.7
2016,CAR,ed dickson,00-0027675,479,1108,16.0,19.0,10.0,134.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,29.4,24.4
2016,KC,demetrius harris,00-0030155,459,1024,16.0,31.0,17.0,123.0,1.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.3,33.3,24.8
2016,JAX,julius thomas,00-0028067,449,624,9.0,51.0,30.0,281.0,4.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,82.1,67.1
2016,SF,vance mcdonald,00-0030470,442,712,11.0,45.0,24.0,391.0,4.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1,87.1,75.1
2016,CIN,tyler eifert,00-0030549,428,548,8.0,47.0,29.0,394.0,5.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,98.4,83.9
2016,PHI,brent celek,00-0025549,418,1058,16.0,19.0,14.0,155.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.5,27.5,20.5
2016,CIN,cj uzomah,00-0032134,411,658,10.0,38.0,25.0,234.0,1.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.400000000000002,54.400000000000006,41.900000000000006
2016,ATL,austin hooper,00-0032392,406,915,14.0,27.0,19.0,271.0,3.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,64.1,54.6
2016,CHI,logan paulsen,00-0027215,404,1011,16.0,10.0,3.0,15.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,3.0
2016,TB,brandon myers,00-0027135,395,1085,16.0,14.0,7.0,59.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,18.9,15.4
2016,ARI,darren fells,00-0029738,370,1012,14.0,18.0,14.0,154.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,35.4,28.4
2016,DEN,john phillips,00-0027139,367,1096,16.0,15.0,10.0,72.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,23.2,18.2
2016,NO,josh hill,00-0030216,362,640,9.0,22.0,15.0,149.0,1.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,35.9,28.4
2016,BUF,nick o'leary,00-0032117,358,978,16.0,14.0,9.0,114.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,20.4,15.9
2016,NE,rob gronkowski,00-0027656,354,530,8.0,38.0,25.0,540.0,3.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,97.0,84.5
2016,JAX,ben koyack,00-0032139,350,897,14.0,24.0,19.0,161.0,1.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,41.1,31.6
2016,SEA,luke willson,00-0030089,350,805,11.0,21.0,15.0,129.0,2.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,39.9,32.4
2016,GB,jared cook,00-0027061,329,642,10.0,51.0,30.0,377.0,1.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.7,71.7,56.7
2016,ATL,jacob tamme,00-0026267,329,522,8.0,31.0,22.0,210.0,3.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,61.0,50.0
2016,OAK,mychal rivera,00-0030514,313,906,13.0,25.0,18.0,192.0,1.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.200000000000003,43.2,34.2
2016,TEN,phillip supernaw,00-0028987,293,940,15.0,5.0,4.0,62.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,10.2,8.2
2016,TB,luke stocker,00-0028042,290,705,12.0,8.0,5.0,23.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3000000000000003,7.300000000000001,4.800000000000001
2016,JAX,marcedes lewis,00-0024243,280,696,10.0,30.0,20.0,169.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.900000000000002,42.900000000000006,32.900000000000006
2016,NYJ,brandon bostick,00-0029601,278,985,16.0,11.0,8.0,63.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001,14.3,10.3
2016,SD,sean mcgrath,00-0029391,273,989,16.0,2.0,2.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,3.5
2016,MIN,rhett ellison,00-0029587,259,979,15.0,14.0,9.0,57.0,0.0,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.8,20.8,16.3
2016,MIA,marqueis gray,00-0029878,253,948,16.0,17.0,14.0,174.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.400000000000002,31.400000000000002,24.400000000000002
2016,BAL,crockett gillmore,00-0030992,246,511,7.0,14.0,8.0,71.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.100000000000001,21.1,17.1
2016,IND,erik swoope,00-0030854,245,1096,16.0,22.0,15.0,297.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,50.7,43.2
2016,NE,aj derby,00-0031609,226,677,10.0,20.0,16.0,160.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,30.0,22.0
2016,DEN,jeff heuerman,00-0032227,220,737,12.0,17.0,9.0,141.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.100000000000001,23.1,18.6
2016,CLE,randall telfer,00-0031533,219,856,14.0,7.0,2.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.4,1.4
2016,NYG,larry donnell,00-0028838,214,874,14.0,22.0,15.0,92.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.200000000000001,28.200000000000003,20.700000000000003
2016,NYG,jerell adams,00-0032429,204,866,13.0,21.0,16.0,122.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.200000000000003,32.2,24.200000000000003
2016,DAL,geoff swaim,00-0032141,203,628,9.0,8.0,6.0,69.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,12.9,9.9
2016,PIT,xavier grimble,00-0031035,197,887,13.0,21.0,11.0,118.0,2.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,34.8,29.3
2016,TB,austin seferian-jenkins,00-0031418,190,584,9.0,20.0,13.0,154.0,1.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,34.4,27.9
2016,DAL,gavin escobar,00-0030544,156,997,16.0,7.0,4.0,30.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,11.0
2016,DET,matthew mulligan,00-0026008,151,459,8.0,1.0,1.0,8.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,1.3
2016,SEA,brandon williams,00-0029793,149,1063,16.0,3.0,2.0,36.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.6,4.6
2016,CHI,ben braunecker,00-0032661,146,838,13.0,6.0,4.0,41.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,8.100000000000001,6.1000000000000005
2016,PIT,ladarius green,00-0029275,140,681,6.0,34.0,18.0,304.0,1.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.400000000000006,54.400000000000006,45.400000000000006
2016,HOU,stephen anderson,00-0032725,130,925,13.0,16.0,11.0,93.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,26.3,20.8
2016,OAK,lee smith,00-0028097,127,273,4.0,6.0,6.0,29.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004,8.9,5.9
2016,JAX,alex ellis,00-0032864,124,416,6.0,4.0,3.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.1,2.6
2016,NE,clay harbor,00-0027725,117,896,15.0,3.0,3.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,4.9,3.4000000000000004
2016,MIA,dominique jones,00-0028994,114,542,9.0,10.0,7.0,61.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.100000000000001,19.1,15.600000000000001
2016,BAL,nick boyle,00-0031598,114,715,6.0,6.0,6.0,44.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,10.4,7.4
2016,WAS,niles paul,00-0028093,112,562,8.0,2.0,2.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.7,3.7
2016,KC,james o'shaughnessy,00-0031951,111,1024,16.0,3.0,2.0,-1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.9,0.9
2016,SF,blake bell,00-0032062,105,777,13.0,9.0,4.0,85.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,12.5,10.5
2016,GB,justin perillo,00-0030758,102,635,9.0,5.0,4.0,35.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.5,5.5
2016,MIA,jordan cameron,00-0028040,98,185,3.0,11.0,8.0,60.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,16.0
2016,NE,matt lengel,00-0031788,81,440,6.0,3.0,2.0,22.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,10.2,9.2
2016,WAS,derek carrier,00-0029119,79,759,8.0,2.0,2.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
2016,SEA,nick vannett,00-0032394,72,523,9.0,4.0,3.0,32.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.2,4.7
2016,MIN,david morgan,00-0032430,63,777,12.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.9
2016,ARI,troy niklas,00-0031044,62,286,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
2016,NO,chris manhertz,00-0031484,55,481,7.0,1.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5
2016,KC,ross travis,00-0032319,55,390,6.0,6.0,3.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,3.0
2016,DET,cole wick,00-0032562,43,372,6.0,3.0,2.0,18.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.8,2.8
2016,MIN,mycole pruitt,00-0031585,41,277,4.0,2.0,2.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.3,2.3
